tid,pl_orbper,pl_rade,st_teff,tfopwg_disp,is_exoplanet
95337971,5.9471027,7.14437,3859.0,PC,yes
366576758,11.3909685,11.1984741,5027.0,KP,yes
175193677,15.6113633,2.9033347,6061.77,PC,yes
350020859,11.8141726,6.9724932,5609.0,KP,yes
393495970,1.7554285,12.622985,5306.0,KP,yes
281837575,5.20971,12.0204139,5296.38,PC,no
281837575,2.3843304,2.8597467,5296.38,PC,yes
380619414,2.6556753,,5817.3,KP,yes
281885301,7.9177855,6.5930786,5322.0,KP,yes
173103335,10.0546003,2.1128666,3920.0,KP,yes
95361530,3.9178573,7.07511,5174.39,PC,yes
291517604,5.0637114,13.5595,5447.0,PC,yes
286094277,27.3714952,18.3071322,5903.0,PC,no
366622912,3.1148931,12.1120086,4973.0,CP,yes
40954422,1.7578288,13.9433,6640.0,FP,no
388130237,92.1950434,16.0082,5643.0,PC,no
257527578,54.3212423,11.6348,6207.0,CP,yes
124029677,20.9108406,11.3547,6408.0,CP,yes
240849748,17.7256773,15.4613,6010.0,APC,no
388811663,9.7956535,2.8237599,4147.0,KP,yes
468889418,22.8524131,8.99211,5857.9,PC,no
38161230,2.5194039,7.65729,6380.0,APC,no
337647366,4.7464485,10.3209,5890.5,PC,no
286712787,5.8365098,1.6134349,5259.0,PC,yes
286712787,3.6469454,1.0301459,5259.0,PC,yes
318937509,1.04855,4.183797,3109.0,APC,no
4165850,4.2807509,2.23474,5653.3,PC,yes
277697921,5.7519475,2.96374,4181.8,PC,no
60286662,8.5623289,6.9223911,5545.3,KP,yes
115010361,15.4658691,5.07911,5480.8,KP,yes
6892385,8.2669589,3.44807,5411.1,KP,yes
349986198,3.577501,3.3001,4642.1,PC,no
59582240,1.7726881,1.7148,5502.0,PC,yes
458686504,4.8740385,14.3194,6504.4,PC,no
363548415,6.7713411,5.07965,5231.0,KP,yes
350023518,8.0387972,2.25604,5002.0,PC,yes
308307606,9.8850244,11.9173601,5522.0,FP,yes
330690135,14.7565015,5.7395617,5790.7,KP,yes
110996418,15.7815791,11.7676797,5780.0,PC,no
53287554,4.7218077,3.124138,4570.0,PC,no
98669309,4.0035773,12.9627879,5318.0,KP,yes
49428710,12.2193392,4.8045458,5643.77,CP,yes
55266835,6.8548465,15.6545004,4797.5,PC,no
437054764,20.3550739,10.5079933,3728.0,PC,yes
350033870,2.2085904,1.8831,6183.0,PC,yes
149969625,14.0666014,3.1908777,5141.67,KP,yes
288671122,0.2874782,5.53402,5702.0,PC,no
264979636,17.87897,3.618524,5596.0,PC,yes
346972413,2.7779767,15.9998,6976.0,PC,yes
346667887,3.8922407,13.0318,5943.0,PC,yes
99654378,7.3039588,4.15031,5718.0,PC,yes
298829544,2.7395591,15.259201,5919.0,PC,no
28643432,2.2751393,10.5509,5810.0,FP,no
462808933,4.2788309,17.4175,6353.0,PC,no
68453985,2.503254,17.5644,8076.0,PC,no
441590110,17.8597459,6.12838,6263.0,PC,yes
141677268,22.43341,6.9652,5395.0,PC,yes
408549705,9.5064017,14.3253,5999.0,FP,yes
218795833,1.2652338,11.9244053,3225.0,CP,no
289574465,5.7488688,12.6677,6728.0,PC,no
359469754,3.0278609,15.5158,8032.0,PC,no
336125492,4.7271324,16.0689,6121.7,PC,no
336126253,18.9972068,4.7954,5469.0,PC,yes
288612903,7.0485133,9.80458,5889.0,PC,yes
357145112,3.1523405,12.6359,6124.0,PC,yes
383828887,2.5677096,12.6572,5854.0,PC,yes
219431828,20.5773388,8.59393,5062.0,APC,no
193628179,3.2623468,13.2175,5957.4,FP,yes
298049015,3.9131371,12.4444,3773.0,FP,yes
148479278,0.523613,1.4861645,7450.0,PC,no
21101556,17.4372954,11.4845,6520.0,PC,no
267810289,3.8558229,17.8128,5704.0,PC,no
320324079,34.6141657,7.6965,6382.0,PC,yes
158323182,15.1255732,10.2442,5907.2,PC,yes
65845738,1.593603,14.4804,6589.0,PC,no
419411415,1.6306523,11.1125,3262.0,CP,no
159117779,4.4716261,17.4958,5972.0,PC,no
147892178,24.6951647,6.41046,3850.0,PC,yes
110738386,12.2307873,8.68366,6164.0,PC,no
111108561,2.635737,13.8231,5900.0,PC,yes
27649847,1.5428486,1.9653032,3439.0,CP,yes
265979849,4.5661309,11.6029,5569.0,PC,yes
215595454,2.0961984,18.2172,6379.0,PC,no
424699834,2.4011407,11.6862609,5911.0,FP,no
247356332,4.5333993,16.84,6254.0,PC,no
7583660,5.3333965,13.3147,5840.8,PC,yes
236632480,7.4244269,11.1736,5873.0,PC,no
256561562,1.8951273,10.1981,6818.0,PC,no
215018906,4.3713133,12.9868,6029.0,PC,yes
259172249,4.2914879,9.3875781,3937.0,CP,yes
378708888,2.88753,16.2965,6095.0,PC,yes
19451711,0.3969687,2.108062,7381.0,PC,no
394691478,2.0876485,18.0794,6655.0,PC,no
233409941,4.4247361,10.688,5536.0,PC,yes
30791047,13.3057762,13.7171,8104.0,APC,no
377297285,4.0656968,18.7081977,6424.0,PC,no
406361982,5.2819763,14.0062,6228.0,PC,no
383645563,22.9367426,8.88483,5721.0,PC,yes
195093356,7.8284207,17.0783,5707.0,FP,no
313453776,3.7325203,9.10598,5824.6,PC,no
154014059,8.3221959,11.2943,5899.0,PC,no
288428649,5.9184575,3.4729,5087.5,PC,yes
93125144,9.91102,7.705774,4692.0,FA,yes
55778666,7.1452343,12.0822,5685.0,PC,no
105387356,1.5163046,10.3854,6529.0,FP,no
69356857,4.0966887,12.9734,6212.0,CP,yes
259100469,25.763332,5.77167,5795.0,PC,yes
335681838,15.1016086,2.71644,6511.0,PC,yes
154814765,26.1442304,8.19739,5721.0,PC,yes
193765661,10.9974977,9.89885,6188.0,PC,yes
435740442,2.9889845,17.7415,6002.0,PC,no
219016883,4.8721904,4.89644,5430.5,CP,yes
230290708,11.3182327,8.83548,5969.0,PC,yes
365690646,12.983175,5.933251,6962.64,FA,yes
40055053,4.1793301,16.1603,7349.0,CP,no
305948428,4.8398399,12.0967,5506.0,PC,yes
426122503,2.4038486,11.4754,5074.0,PC,no
322504451,1.6087939,16.2542,5995.0,PC,no
352151292,5.0821798,10.6708,5929.0,PC,no
123041007,0.4305826,12.4063,3861.0,APC,no
295807723,0.6972223,14.5958,6556.0,FP,no
289307883,12.9177538,15.194,5606.0,PC,no
256154857,0.701239,10.9462,5126.0,APC,no
185598695,4.6285493,12.8401,6007.0,PC,yes
71512186,14.8608019,4.4404093,7064.0,PC,no
278105308,5.4463931,20.2415,6815.0,PC,no
436007113,2.3205922,14.7239,6756.0,PC,no
395385033,8.5394045,13.4388,6369.0,PC,no
284660935,1.1110609,12.9236,5500.1,APC,no
126225595,4.4836616,13.9078,5646.0,PC,yes
158325942,2.612273,12.9095,5874.0,PC,yes
356146869,21.1968768,6.85964,4934.0,PC,yes
185226925,3.1979646,12.9757,5990.0,FP,yes
147895461,0.5919629,9.90447,6337.0,FP,no
375419034,3.0321361,12.5315,6071.0,PC,yes
200593988,7.699087,6.21451,3617.0,FP,yes
326347927,7.2617331,3.97249,4780.0,FP,yes
402828941,4.1509756,10.8804,5686.0,PC,yes
274122380,2.873138,3.97027,5856.0,FP,no
275527293,3.1501356,20.3727,5950.0,PC,no
435719275,4.4274169,19.9341,6812.0,PC,no
219847787,11.5914514,3.16826,5896.0,PC,yes
312899686,4.4138638,18.0459,6006.0,FP,yes
153971295,13.7036806,2.8229,5546.0,PC,yes
202468443,2.0685871,12.5176,3162.0,FP,no
359321688,2.7340756,9.45026,8524.0,PC,no
148228019,18.0892103,22.2024283,7403.0,APC,no
424112727,1.0513177,16.1359,7529.0,PC,no
296461391,4.3108587,4.50948,6358.0,PC,yes
278668358,5.0135727,9.19425,5930.0,PC,yes
172871230,3.4100261,7.9526,6109.0,FP,yes
356682805,6.1313492,4.7793,4310.0,PC,yes
219466803,12.5951009,8.14346,5251.0,FP,yes
282935857,2.3612205,13.5272,5766.0,APC,no
276381737,15.9929608,13.4988,6132.0,PC,no
264301607,0.435435,17.9748711,3349.0,PC,no
7681574,16.0104634,8.86029,5733.4,PC,no
403693875,3.5248693,9.045877,3965.0,FP,yes
194679333,9.0165933,9.81811,6543.2,PC,no
405932063,5.5047275,12.7051,5865.0,PC,yes
329346586,1.392516,9.7757,6082.0,PC,no
399956873,6.949428,9.02158,6817.0,FP,no
171312653,2.0327015,21.5462,6555.0,PC,no
250330564,4.3852176,10.2627,4076.0,PC,yes
301035553,3.2988824,9.7209,5735.0,PC,yes
909930,4.1976789,14.6667,6058.0,APC,yes
857186,3.8123614,11.0835,4780.0,PC,yes
176279915,3.4411264,4.89568,5244.0,PC,yes
438490744,1.665878,6.98229,3021.0,FP,no
224217761,2.5688104,,,PC,yes
250983039,2.3007511,6.24136,5603.0,PC,no
33397739,2.0231137,13.4378,3767.0,PC,no
250111245,2.9304371,11.8933,3692.0,CP,yes
422486295,5.6707432,,5462.7,PC,yes
4619242,4.3023572,10.2749,3504.0,APC,yes
241102583,1.7386091,10.8015,5362.8,FP,yes
422423972,3.3014986,11.7342,6311.9,PC,yes
313835568,2.6831464,12.7073,5348.0,PC,yes
407997410,2.5792489,19.2523,5452.0,PC,no
387690507,6.3875739,8.6121163,3688.0,CP,no
267215820,2.2623535,11.9692,4219.0,PC,no
58825110,5.8588751,12.1366,6418.0,CP,yes
337025682,4.2417694,11.5903,4794.0,PC,yes
58798731,9.809558,12.8969,6480.0,PC,no
293407882,3.7079439,8.08217,5265.0,PC,no
408743161,4.4632038,11.6079,5921.4,PC,no
387401076,5.3331348,10.0196,5807.7,PC,no
369477998,5.2976347,4.00604,4031.0,APC,yes
422653398,8.34034,16.0764,5444.3,FP,no
52052461,6.4666483,8.02442,5441.0,PC,yes
302895996,0.567995,2.671369,3462.0,FP,no
306204904,11.2036244,6.17248,4329.8,PC,yes
306401382,39.0536929,13.5254,3793.0,PC,yes
399724238,46.1965072,8.33656,5397.7,PC,yes
347469901,3.2571037,13.21,5442.9,PC,yes
302202317,2.5351022,12.5634,6143.0,PC,yes
126982221,2.4704071,17.1677,3333.0,PC,no
309439436,0.9997277,10.9188,5849.8,PC,no
408824640,8.662046,11.1852,5981.3,PC,yes
435871546,4.9583217,16.3815,5801.0,PC,no
246965431,4.0785273,3.74681,3580.0,CP,yes
144700903,2.32664,5.5911206,3946.0,CP,no
257562160,0.3852177,5.99543,5313.9,APC,no
243153196,10.1391591,16.5118,6584.3,FP,yes
336691874,5.4233428,16.7305,5790.0,PC,no
272146465,5.8049376,20.5615,5978.2,APC,no
408643099,5.0269053,10.4869,4738.0,PC,yes
270406298,15.057596,7.19514,5948.0,PC,yes
257922326,3.133469,9.11145,6312.9,PC,yes
303502327,4.6671176,11.4089,5377.0,PC,yes
58372253,5.4886518,17.6429,6119.8,PC,no
61145589,3.7796053,11.2162,5892.0,PC,no
309791156,19.5715862,3.6067731,4666.1,PC,yes
436843539,4.6303272,13.0324,6701.0,PC,no
387544178,22.7545332,11.7908,5580.0,PC,yes
387515920,3.9544873,9.29453,6002.5,PC,yes
96948338,11.4420309,4.14274,4932.0,PC,yes
247409676,3.6136326,12.3259,5957.5,PC,yes
381360750,3.6139919,4.08922,5427.0,PC,yes
430099722,4.0153167,16.8231,6093.9,PC,yes
27294830,0.7135221,10.5169,4626.0,PC,no
467615239,2.6429687,13.9715,5439.0,PC,yes
101348333,15.1873222,8.96869,5938.0,PC,yes
281909674,4.0350444,12.5330606,5945.0,KP,yes
14156936,4.9393117,13.6199,6287.2,PC,yes
90669930,20.6875239,11.6872,4660.7,PC,no
356990855,0.5894678,8.96055,5946.0,PC,no
34980970,12.836391,2.49822,5156.0,PC,yes
16005254,3.7927572,9.66312,3575.0,CP,yes
96165095,1.1062164,3.45691,4816.0,PC,no
26018819,3.9783327,12.3611,6441.1,PC,yes
21119973,1.7109175,7.44992,4686.8,PC,no
366527844,3.089007,15.8046856,6622.0,PC,yes
26054627,3.3176675,9.42671,3640.0,CP,yes
280210963,2.8280391,17.7603707,5675.0,KP,no
68808155,7.5811005,11.5863,6257.6,PC,yes
27476314,2.8817237,14.306,6182.0,PC,yes
69995219,2.0389145,8.65136,6396.0,PC,no
113919944,1.2297408,9.99875,6186.6,FP,no
34781378,4.7949288,12.1728,5850.0,PC,yes
96170689,9.6125545,9.05686,5825.7,PC,yes
467684543,3.1948695,13.3231,6577.4,PC,no
150006846,9.6995203,11.9608,5504.0,PC,yes
46631742,2.6599132,3.4087339,4636.3,PC,no
90767677,1.6817287,9.28931,3174.0,PC,no
234825296,9.2432303,15.3965057,5880.0,KP,no
427578289,4.0107869,24.4253,6175.1,APC,no
366602797,1.3574339,8.22797,6332.0,FP,no
308522539,13.7279713,11.6412,6416.5,PC,no
426448042,6.7504762,9.83914,5318.7,PC,no
366754985,1.4466879,12.418,6332.0,PC,no
21132157,4.0069668,7.39456,6080.3,PC,yes
45034406,1.5328484,9.08045,6943.0,PC,no
81178747,1.6649585,10.3733412,6155.0,PC,no
56457123,3.612762,14.0647,7976.9,PC,no
113804153,4.2460352,14.2200993,5905.5,PC,yes
234112540,4.0379012,18.382674,6100.0,KP,no
400381085,3.7539574,14.5318,6350.0,PC,yes
17457400,1.27615,14.5092,4671.0,PC,yes
371470493,11.6270831,10.1847,5776.1,PC,yes
9155187,4.1878375,11.7695065,5521.95,KP,yes
20096620,2.9164004,16.778361,5720.0,KP,no
71268730,1.7215575,11.4801145,3865.0,PC,yes
219113246,2.9859596,13.2487,6417.0,APC,yes
467153319,4.4626933,2.68559,6803.0,PC,no
321069529,5.2841676,13.6017,4626.0,PC,yes
328325110,12.7426508,16.6789,6385.0,APC,no
237751146,1.669769,4.4985601,3411.0,FP,no
441587756,3.7723119,3.13069,6525.0,PC,no
241174783,4.0802864,6.300967,6802.3,FP,no
356472238,14.5416243,4.35314,6277.0,PC,yes
166053959,2.8114961,1.39962,6768.0,PC,yes
165297570,2.9895092,18.8182218,6317.0,KP,no
85266608,5.1665549,14.3194419,6238.0,PC,yes
202425357,3.6215615,15.1893,5920.2,PC,yes
166086403,2.8037514,1.27317,7531.0,PC,no
407591297,2.594675,1.89426,3495.0,CP,yes
39143128,10.4014008,8.8111557,3526.0,PC,no
238004786,0.3096062,1.5526965,4836.0,PC,yes
8853478,15.0619708,4.687483,5441.34,PC,yes
298600443,13.6421377,1.77499,5961.0,APC,yes
198512478,17.5313321,1.66838,5464.0,PC,yes
313425396,30.0017176,1.82693,6194.0,PC,yes
61109252,15.1935123,9.68144,5977.0,APC,yes
298070500,6.5811814,1.80641,6269.0,PC,yes
202428245,32.1400505,22.7389,5019.0,FP,no
18019350,9.6477019,2.57133,5621.7,PC,yes
8260536,10.590923,11.1189,6017.1,CP,yes
8260536,4.7728997,3.30213,6017.1,CP,yes
284688043,4.0625969,3.70815,6629.0,PC,no
200322593,1.2391534,0.9654706,3042.0,CP,no
332564140,19.8067259,4.46533,5513.0,PC,yes
397058826,6.8291029,12.9127343,9333.0,PC,no
29781207,3.3174026,1.4488457,4363.0,PC,yes
438519486,12.8355591,11.2388,5311.7,PC,yes
56798909,2.177475,4.05014,4027.0,PC,no
172353721,9.0711977,10.7594,5649.0,PC,yes
127226712,0.8045139,10.209,7110.0,PC,no
372424377,5.4683192,13.9823,6606.6,PC,no
430093142,0.9598377,17.4316,7575.0,PC,no
115628210,0.594385,7.44558,6078.0,APC,no
143271144,1.3534084,18.1129716,4978.0,APC,no
76882795,4.1059353,13.555,6140.3,PC,yes
76032342,3.0604071,18.6847,6623.0,PC,yes
386197662,0.3828485,13.7767,6419.6,PC,no
269838674,12.612483,5.43397,5981.0,PC,yes
371164829,10.7833596,15.4312,3892.0,PC,no
52517713,2.9858191,17.8139,7497.0,PC,no
87405719,13.0086903,10.9890553,3799.0,PC,yes
79316101,2.8675385,14.6783,6219.5,PC,yes
115564354,1.6421819,2.54445,5627.0,FP,no
68443254,4.8002161,15.2174,6498.4,PC,no
49771092,1.6318282,11.5558043,5084.0,PC,no
195155818,6.0614403,10.0397,6507.7,PC,yes
47132480,6.5552932,19.1366,7787.0,PC,no
80611440,5.3767997,10.5654196,5663.5,PC,no
47319867,5.7188414,4.2762449,4964.8,PC,yes
47319867,3.3928027,3.7170935,4964.8,PC,yes
436099179,0.8999342,6.8761,6211.0,FP,no
429501231,0.4553752,7.9095,6439.0,APC,no
127957099,5.8095099,5.0621,6353.1,APC,yes
52420398,5.2374183,14.2208,6042.1,PC,yes
76545118,3.0343155,12.5732,8415.0,PC,no
5800958,4.2318085,7.88895,8064.0,FP,no
53593457,0.530893,3.747202,3085.0,FP,no
46774573,3.8635521,15.1873,6797.0,PC,no
302895184,4.788785,16.3086,6045.0,PC,yes
86898676,2.9525486,11.4188,5612.0,PC,yes
75697959,4.1459886,12.1704,3981.0,PC,yes
307377219,4.1629444,11.633,6005.0,FP,yes
294309873,1.2699324,7.56197,9649.0,PC,no
155369758,11.9285531,16.0753,5447.3,PC,no
6853696,3.42015,18.3061,5708.0,PC,no
367193060,2.5842514,7.50424,5860.5,PC,no
247912728,5.0775738,18.5536,7648.8,PC,no
50618703,1.5483542,2.1601741,4665.0,CP,no
29374525,3.813812,3.44278,4689.0,FP,yes
91697121,2.8633026,11.4725,6642.2,PC,no
406684949,12.7091678,16.3709,6145.0,APC,yes
400515645,1.6757659,7.62588,6960.9,PC,no
367193046,10.2780324,11.8122,6545.7,APC,no
255735567,6.3780197,18.7767,6540.2,APC,no
84788795,4.4977307,13.0442723,6544.0,PC,no
239722954,1.4958429,6.70553,5666.0,FP,no
291016451,3.214031,6.77869,5366.0,PC,yes
119130170,2.5444539,12.5904,6171.0,PC,yes
37168957,1.9000862,15.0496208,5440.0,KP,no
6653897,0.8857522,3.19978,6238.2,FP,no
69028091,1.6822448,12.3028,5534.6,PC,yes
101569583,0.9907914,16.1327515,6273.8,PC,no
58997701,8.3762443,10.1350877,6086.0,PC,yes
26406123,3.7196227,13.3603,5623.0,PC,yes
75171363,4.267781,12.0047,5903.0,PC,yes
87044036,1.0711292,5.8474,6070.0,FP,no
456971986,1.2452975,6.31449,6580.3,PC,no
367434266,22.0632969,10.1729473,5762.0,PC,yes
1942969,2.8078585,14.8378,6338.0,PC,yes
36440357,9.2016496,13.4373959,6190.0,KP,yes
445990611,6.2987919,12.2385,6265.0,PC,yes
118963720,7.4603194,11.8373,6034.1,PC,yes
79971247,3.5533716,4.6477,6280.9,PC,yes
437786834,1.100804,10.0319087,6810.0,PC,no
171646471,1.1606902,9.92228,3572.0,PC,no
87827371,4.3983492,18.5093039,5717.9,APC,no
45368525,2.8066134,17.3144,6709.0,PC,yes
83275782,2.6570006,10.4864,6328.7,CP,yes
172222885,20.9233666,12.2366,6283.0,PC,yes
302419660,29.3312035,11.9961,7618.0,PC,yes
36352297,1.5089635,20.5944,5950.0,KP,no
367267217,1.450491,8.43132,6067.0,APC,no
47132361,4.9017215,15.2294,6329.0,PC,no
76798849,2.2703829,12.7801,5845.0,PC,no
81808065,7.5554044,16.0968,7872.0,PC,no
97669493,8.4332312,11.5473,5874.0,PC,yes
78601408,10.0532043,11.5364,6553.2,APC,no
353361266,10.3413829,10.465,5732.6,PC,no
127229631,5.8936518,8.37476,5508.0,PC,yes
95122849,8.3026667,14.6377,5656.0,APC,yes
95122849,10.1197017,9.15067,5656.0,FP,yes
67444896,15.1306782,11.9169,5799.3,PC,yes
42821097,3.8971203,13.4932227,6090.0,KP,yes
46307587,3.6079916,15.3816,5308.3,PC,no
69295263,3.9315754,9.60432,6032.1,PC,yes
459947163,7.9923268,9.69724,5825.0,PC,yes
192982424,3.7702854,16.647,5900.3,PC,no
443961200,1.1282471,8.57678,6655.8,APC,no
186815660,2.5840753,7.01829,6119.0,PC,no
291109653,2.0247088,3.7963,3654.0,PC,yes
302305400,4.6549271,9.1871,5706.0,PC,yes
281815702,3.1910454,12.0476,5907.0,PC,yes
468983280,3.1522131,1.4624574,3547.0,PC,yes
468983280,4.9212788,1.2783897,3547.0,PC,yes
32830028,0.516278,2.442348,3009.0,FP,no
59575189,2.5193047,11.5079,5706.5,PC,yes
247166992,5.0280368,2.87252,4825.0,PC,yes
350024178,2.9238483,11.3257,6004.0,PC,no
468979441,24.4383239,5.1712602,6151.0,PC,no
468979441,9.4043652,2.3955263,6151.0,PC,yes
468979441,14.5643289,2.2567046,6151.0,PC,yes
14440334,2.0760349,4.92939,5386.0,PC,yes
380671216,9.6569059,2.91617,5729.1,PC,yes
323658120,43.8418559,9.29872,5767.0,FP,yes
270679144,11.2120396,17.1459,6147.0,PC,no
262736264,18.2050594,9.06591,4880.9,PC,yes
386772576,4.8038446,11.3023,5019.0,PC,yes
311183180,13.24981,20.6343,5076.0,FP,no
311183180,10.043245,16.682435,5076.0,FP,no
62740096,1.7530712,19.7783,5625.1,PC,no
94823134,24.166804,8.65143,5985.0,PC,yes
126322519,11.6260799,4.02844,6317.0,PC,yes
350044062,5.9522831,15.1211,6031.2,FP,no
95079513,13.2414304,4.4877,6062.1,PC,yes
374350678,11.1064221,10.19,5190.5,PC,yes
385312460,19.5862903,19.398,5986.0,PC,no
377097547,1.5068165,0.9740062,3514.0,PC,yes
406140233,3.1816478,14.4913,5949.3,PC,yes
35285308,5.7656076,9.12778,5638.4,PC,yes
192826603,2.6473051,10.6134481,3916.0,KP,no
26865340,5.7380349,17.067,6786.0,PC,no
389040826,4.7174703,5.77392,3628.0,PC,yes
366698929,4.5589188,10.6821,5429.0,PC,yes
184869170,7.7235903,17.2663,5994.0,FP,no
63190194,1.7459947,12.8043,5332.0,PC,yes
55275863,8.5926333,2.4974696,5494.0,PC,yes
70678449,4.3776584,12.3407,6077.0,PC,yes
307951656,4.5867288,13.5857,5737.0,PC,yes
386620582,4.469996,11.2936,6948.0,APC,no
443582629,5.8512587,1.3562009,3443.0,PC,yes
44737596,2.788654,9.665126,3654.0,CP,no
374180079,14.69808,3.177884,4362.0,KP,yes
374180079,19.4834833,3.5483433,4362.0,KP,yes
396932137,18.5146638,6.56184,6379.0,PC,no
366409685,1.3852161,6.5271985,6294.0,APC,no
443616612,,9.5037684,3696.0,PC,yes
443616612,3.4712803,4.2314265,3696.0,KP,yes
277833995,2.2979915,2.3271065,3650.0,KP,yes
345450130,2.7521595,1.3820795,3288.0,PC,yes
335540507,21.7300248,2.526638,4788.0,PC,yes
415399713,346.1614828,2.5449936,5862.0,PC,no
458686847,1.2916034,2.4511775,3689.0,KP,yes
366411016,8.8652886,4.2853969,5368.0,KP,yes
161477033,14.058151,2.467289,5465.0,FA,yes
161477033,11.9234819,2.2904053,5465.0,PC,yes
161477033,40.8905117,2.7104157,5465.0,PC,yes
244170332,0.4774382,1.118031,3888.0,PC,no
88114177,4.5352255,1.753622,5788.42,PC,yes
318836983,5.6539689,2.732945,3975.0,PC,yes
318836983,2.3929801,1.6929049,3975.0,PC,yes
155093420,1.6098954,3.8276199,7173.0,PC,no
176868951,0.3693057,2.1341819,5129.0,KP,yes
411697517,3.3863171,,5780.0,KP,yes
268143410,3.1479748,6.17795,6555.0,PC,no
17555760,22.2897649,8.90212,5772.0,PC,no
337648770,23.899595,12.8307536,4736.5,PC,no
178266267,7.1123703,1.85858,5595.7,PC,no
407966340,7.0491608,2.8464941,6337.87,CP,yes
407966340,3.0440441,1.3337425,6337.87,CP,no
456305193,1.0995742,9.72799,6040.0,FP,no
231721006,9.0182382,5.61073,5805.0,PC,yes
466206508,75.1247037,13.8062,5392.9,CP,yes
17385917,3.5424466,3.8362277,5058.0,PC,yes
68893269,4.2050741,3.3240452,5086.0,PC,no
301624989,1.9613369,15.8657793,4427.0,PC,no
59744366,9.8479326,18.822612,6887.55,PC,no
63013648,19.6304978,14.0835896,5509.85,PC,yes
155012162,18.9690014,2.6609357,5551.25,PC,yes
6499453,7.4323882,3.7818383,4921.0,PC,yes
170849515,1.9416366,11.7569044,3837.0,CP,yes
195187769,13.955959,2.22304,5923.8,PC,yes
387974148,2.40541,2.0045261,3768.0,PC,yes
3224605,28.6503407,9.4200991,5639.5,PC,yes
218354669,1.7617165,1.5510074,4732.72,PC,yes
91287873,26.694279,2.6845863,3997.0,PC,yes
388804061,32.9373717,2.5336294,3464.0,KP,yes
55315929,0.7195712,1.6108417,5910.0,KP,yes
323687123,4.0179805,1.1017624,3166.0,CP,yes
14570099,26.1944549,2.9945935,4678.0,KP,yes
456945304,2.1408063,2.59639,5372.0,KP,yes
59003115,2.294185,1.95611,5062.0,FP,no
238606535,702.469227,9.883855,6781.59,PC,no
330637910,2.0074528,7.1639347,3449.0,PC,no
17307715,13.8532745,2.2098839,3893.47,KP,yes
239198720,,8.2623708,5776.0,PC,yes
127505658,760.0530038,10.8619,5722.0,PC,yes
127505658,45.4964928,8.81795,5722.0,PC,yes
117892246,3.2601896,14.6248,5542.4,PC,yes
73250068,14.5814997,9.70874,5830.0,PC,yes
456335739,13.62636,10.048,5260.6,PC,yes
142785421,16.2601049,10.1064,5496.0,PC,yes
267484403,5.4021326,23.2699,6312.0,PC,no
55488511,3.344904,2.2540532,3883.0,PC,yes
302381442,23.1678315,9.49037,5120.0,PC,no
88565745,731.4778512,11.7782,6250.4,PC,yes
9151337,5.8586824,2.35965,4571.0,PC,yes
459762279,8.7960328,9.14959,3695.0,CP,no
268405086,6.8242909,2.23971,3999.0,FP,yes
160162137,32.0736228,9.48121,3176.0,PC,no
137543637,1.2833113,9.39506,8055.0,FP,no
98833877,0.358558,8.24018,6813.5,PC,no
154563411,13.4659853,3.3076,4340.0,PC,yes
252928337,19.8628449,7.82397,3595.0,PC,yes
207110080,14.5728985,13.5300683,6025.8,CP,yes
366298702,5.2782582,5.6755,5647.0,PC,yes
456306892,33.5383044,9.8149834,4947.0,PC,yes
392064198,4.51125,5.04347,6297.2,PC,yes
357244603,3.0650073,11.1354,3619.0,PC,yes
29169215,18.6300789,3.01483,4092.4,PC,yes
188389305,1.8434549,8.05828,6457.2,PC,no
160165689,8.9165771,6.82341,5607.0,PC,yes
29069242,3.7349773,14.1804,5632.0,PC,yes
141762491,8.9109435,16.5406,5733.0,PC,no
51094586,5.6895053,12.0705,5707.5,PC,yes
209459275,6.9839072,12.2398,5972.0,CP,yes
9907513,1.2749899,2.69399,4216.7,PC,yes
192969211,12.8665269,4.59403,5465.0,PC,yes
88529975,2.6085851,13.9108,6331.0,PC,yes
468433454,4.7974601,10.4912,6549.4,PC,no
53394475,9.2271917,9.80232,5899.0,PC,no
302908969,5.9900508,4.71645,4119.0,PC,no
203144354,0.3642961,15.3432,6164.3,APC,no
85284138,1.9784368,22.5379,6337.0,PC,no
237108775,6.2948747,6.67951,3584.0,PC,yes
159160230,5.4368408,6.11754,6246.0,PC,yes
101011575,6.3980642,2.62025,4695.0,CP,yes
101011575,18.8792871,1.99787,4695.0,CP,yes
287268770,10.717359,12.4655,5047.0,PC,yes
237097499,9.5197732,3.89219,4541.0,PC,no
101592219,5.4853379,13.6635,6054.4,PC,yes
224293782,0.5736183,6.063,6711.9,PC,no
237015185,11.1801504,6.89187,6413.0,PC,no
252469648,5.9133875,2.3864,4374.8,PC,yes
171599496,1.236949,9.84184,4660.0,PC,no
