pl_orbper,pl_orbsmax,pl_eqt,st_logg,st_mass,pl_insol,pl_rade,st_age,st_rad,st_met,st_teff,ra,dec,disposition,source
11.720123999,0.0935,660.0,4.564,0.792,44.89,7.94,4.765000000000001,0.77,-0.16,5215.0,295.49667,42.537891,CONFIRMED,Kepler
4.33643506,0.0564,1453.0,4.133,1.275,1054.56,1.75,4.765000000000001,1.603,0.12,6180.0,293.0795,43.073711,CONFIRMED,Kepler
15.95541913,0.114,573.0,4.516,0.776,25.54,2.18,4.765000000000001,0.805,0.16,4891.0,288.44739,44.801682,CONFIRMED,Kepler
8.25980352,0.0735,714.0,4.516,0.776,61.43,1.35,4.765000000000001,0.805,0.16,4891.0,288.44739,44.801682,CONFIRMED,Kepler
62.5613879,0.3017,417.0,4.56,0.937,7.13,3.54,4.765000000000001,0.84,-0.12,5662.0,294.8161,45.306122,CONFIRMED,Kepler
8.96847034,0.086,1024.0,4.185,1.054,259.95,2.17,4.765000000000001,1.374,0.14,5808.0,291.96069,42.43301,CONFIRMED,Kepler
1.907810683,0.0295,1268.0,4.578,0.937,609.28,0.91,4.765000000000001,0.824,0.07,5435.0,287.57117,42.813919,CONFIRMED,Kepler
32.85862571,0.2006,691.0,4.135,0.995,53.85,2.31,4.765000000000001,1.414,-0.12,5899.0,284.23398,40.79454,CONFIRMED,Kepler
48.118812545,0.2549,490.0,4.536,0.952,13.6,45.18,4.765000000000001,0.872,-0.34,6003.0,295.71225,45.589771,CANDIDATE,Kepler
2.229326354,0.0324,1273.0,4.525,0.914,621.53,0.6,4.765000000000001,0.865,-0.06,5587.0,290.7037,43.607208,CONFIRMED,Kepler
2.514628496,0.0354,1217.0,4.56,0.937,517.89,1.27,4.765000000000001,0.84,-0.12,5662.0,289.59308,49.781158,CONFIRMED,Kepler
8.025118521,0.0804,1093.0,4.196,1.073,336.73,7.79,4.765000000000001,1.369,0.0,6002.0,297.21408,41.66404,CONFIRMED,Kepler
5.79529495,0.0519,534.0,4.718,0.552,19.23,1.05,4.765000000000001,0.539,0.18,3757.0,296.85663,41.758179,CONFIRMED,Kepler
73.7578875,0.3259,375.0,4.429,0.847,4.66,4.28,4.765000000000001,0.93,0.48,5029.0,284.34274,46.316551,CONFIRMED,Kepler
8.56267266,0.0776,768.0,4.429,0.847,82.22,2.26,4.765000000000001,0.93,0.48,5029.0,284.34274,46.316551,CONFIRMED,Kepler
8.30537702,0.0766,809.0,4.495,0.87,101.43,1.69,4.765000000000001,0.873,-0.02,5435.0,290.97342,45.290321,CONFIRMED,Kepler
13.22714056,0.1027,638.0,4.548,0.825,39.1,2.22,4.765000000000001,0.8,0.0,5180.0,286.55807,38.405369,CONFIRMED,Kepler
51.8098276,0.2571,410.0,4.53,0.844,6.71,2.6,4.765000000000001,0.826,0.08,5191.0,286.47147,49.649021,CONFIRMED,Kepler
4.38536428,0.0496,935.0,4.53,0.844,180.22,1.15,4.765000000000001,0.826,0.08,5191.0,286.47147,49.649021,CONFIRMED,Kepler
34.205785079,0.1949,471.0,4.53,0.844,11.67,1.1,4.765000000000001,0.826,0.08,5191.0,286.47147,49.649021,CONFIRMED,Kepler
13.97945055,0.1074,635.0,4.53,0.844,38.44,1.97,4.765000000000001,0.826,0.08,5191.0,286.47147,49.649021,CONFIRMED,Kepler
3.554856338,0.0444,1157.0,4.565,0.931,425.04,1.29,4.765000000000001,0.831,-0.5,6068.0,292.02045,44.876221,CONFIRMED,Kepler
5.28790754,0.0671,1661.0,3.433,1.441,1802.31,7.1,4.765000000000001,3.818,0.08,4994.0,297.35928,49.79755,CONFIRMED,Kepler
8.45746636,0.0661,540.0,4.73,0.537,20.08,1.87,4.765000000000001,0.524,-0.84,4347.0,291.83432,39.307362,CONFIRMED,Kepler
17.28116957,0.1064,425.0,4.73,0.537,7.75,2.04,4.765000000000001,0.524,-0.84,4347.0,291.83432,39.307362,CONFIRMED,Kepler
32.1340014,0.161,346.0,4.73,0.537,3.39,1.84,4.765000000000001,0.524,-0.84,4347.0,291.83432,39.307362,CONFIRMED,Kepler
59.7711433,0.3096,522.0,4.382,1.101,17.53,3.17,4.765000000000001,1.122,-0.02,6214.0,288.57443,40.988659,CONFIRMED,Kepler
4.417692516,0.047,790.0,4.645,0.723,92.16,1.57,4.765000000000001,0.664,-0.24,4766.0,292.13297,41.547539,CONFIRMED,Kepler
10.08744556,0.0956,942.0,4.417,1.143,186.14,3.15,4.765000000000001,1.095,-0.06,6310.0,287.36127,43.738781,CONFIRMED,Kepler
16.34355902,0.1264,730.0,4.394,1.008,67.34,3.26,4.765000000000001,1.056,0.16,5730.0,300.41751,45.605518,CONFIRMED,Kepler
21.96401646,0.1503,643.0,4.447,0.937,40.41,2.57,4.765000000000001,0.958,-0.1,5774.0,292.49963,46.324409,CONFIRMED,Kepler
125.602323,0.4806,360.0,4.447,0.937,3.95,2.89,4.765000000000001,0.958,-0.1,5774.0,292.49963,46.324409,CONFIRMED,Kepler
12.51353325,0.1007,706.0,4.495,0.87,58.69,1.88,4.765000000000001,0.873,-0.02,5435.0,290.97342,45.290321,CONFIRMED,Kepler
17.9134215,0.1279,626.0,4.495,0.87,36.38,1.39,4.765000000000001,0.873,-0.02,5435.0,290.97342,45.290321,CONFIRMED,Kepler
25.2149143,0.1607,559.0,4.495,0.87,23.05,1.19,4.765000000000001,0.873,-0.02,5435.0,290.97342,45.290321,CONFIRMED,Kepler
5.42586901,0.0601,973.0,4.489,0.981,211.66,1.48,4.765000000000001,0.934,0.16,5594.0,285.38742,45.049049,CONFIRMED,Kepler
19.58561177,0.1379,666.0,4.401,0.911,46.51,3.09,4.765000000000001,0.996,0.0,5618.0,295.79218,47.600101,CONFIRMED,Kepler
4.544436472,0.0522,1017.0,4.458,0.919,253.48,3.0,4.765000000000001,0.937,0.16,5445.0,289.83542,49.82563,CONFIRMED,Kepler
12.76220558,0.104,721.0,4.458,0.919,63.86,3.18,4.765000000000001,0.937,0.16,5445.0,289.83542,49.82563,CONFIRMED,Kepler
38.7149617,0.2179,498.0,4.458,0.919,14.55,2.62,4.765000000000001,0.937,0.16,5445.0,289.83542,49.82563,CONFIRMED,Kepler
8.78458274,0.0876,1149.0,4.046,1.161,411.55,2.6,4.765000000000001,1.691,0.14,5927.0,295.02567,46.956001,CANDIDATE,Kepler
3.69298623,0.0389,745.0,4.682,0.575,72.66,1.74,4.765000000000001,0.572,-0.58,4402.0,285.60254,50.112041,CONFIRMED,Kepler
5.334082429,0.0665,1495.0,4.016,1.373,1180.64,13.08,4.765000000000001,1.905,0.04,6332.0,297.59366,40.977268,CONFIRMED,Kepler
6.4980147,0.0669,1026.0,4.328,0.946,262.18,1.87,4.765000000000001,1.104,0.0,5727.0,286.28601,43.320461,CONFIRMED,Kepler
19.76169247,0.1464,791.0,4.327,1.064,92.38,2.81,4.765000000000001,1.175,-0.14,6327.0,295.75412,42.537479,CONFIRMED,Kepler
5.18498961,0.048,652.0,4.68,0.547,42.62,1.15,4.765000000000001,0.56,-0.64,4325.0,295.90656,45.80912,CONFIRMED,Kepler
85.6542476,0.3986,522.0,4.065,1.149,17.51,3.56,4.765000000000001,1.647,0.24,5818.0,286.40231,38.738541,CONFIRMED,Kepler
19.32945602,0.1338,529.0,4.604,0.875,18.57,2.26,4.765000000000001,0.763,0.21,5026.0,293.68192,45.817558,CONFIRMED,Kepler
17.79108667,0.1298,830.0,4.148,0.92,112.09,2.88,4.765000000000001,1.34,-0.26,5855.0,296.08975,48.955372,CONFIRMED,Kepler
3.290114076,0.0361,802.0,4.654,0.58,97.96,1.49,4.765000000000001,0.594,-0.56,4484.0,289.93085,40.097752,CONFIRMED,Kepler
2.086075752,0.0304,1845.0,4.071,0.862,2747.42,10.3,4.765000000000001,1.417,-0.74,6131.0,290.8154,39.819469,CANDIDATE,Kepler
3.311864148,0.0437,1116.0,4.499,1.012,365.94,9.06,4.765000000000001,0.937,0.44,5461.0,298.62488,48.57745,CONFIRMED,Kepler
63.0732241,0.4144,1077.0,3.209,2.382,317.78,17.8,4.765000000000001,6.354,0.56,6234.0,298.75018,45.4664,CONFIRMED,Kepler
2.422084188,0.0344,1213.0,4.565,0.928,511.66,3.55,4.765000000000001,0.83,-0.1,5598.0,295.94641,42.65892,CONFIRMED,Kepler
78.5461106,0.3659,501.0,4.172,1.058,14.85,3.55,4.765000000000001,1.397,0.14,5808.0,292.5878,38.52203,CONFIRMED,Kepler
16.92342126,0.1309,702.0,4.465,1.044,57.37,3.4,4.765000000000001,0.99,0.16,5786.0,294.64816,46.392361,CONFIRMED,Kepler
5.47665801,0.0542,741.0,4.589,0.704,71.0,2.01,4.765000000000001,0.706,-0.04,4650.0,285.75146,41.33564,CONFIRMED,Kepler
4.580346161,0.0506,889.0,4.558,0.82,147.56,1.38,4.765000000000001,0.789,0.04,5103.0,294.32553,46.002251,CONFIRMED,Kepler
2.248288213,0.0315,1127.0,4.558,0.82,380.75,1.25,4.765000000000001,0.789,0.04,5103.0,294.32553,46.002251,CONFIRMED,Kepler
6.76690759,0.0656,781.0,4.558,0.82,87.79,1.31,4.765000000000001,0.789,0.04,5103.0,294.32553,46.002251,CONFIRMED,Kepler
34.1732156,0.2027,465.0,4.573,0.948,11.09,2.37,4.765000000000001,0.834,0.36,5201.0,288.3725,47.933559,CONFIRMED,Kepler
16.7364755,0.1107,464.0,4.618,0.646,10.99,2.73,4.765000000000001,0.653,-0.06,4334.0,289.62524,40.708729,CONFIRMED,Kepler
137.8645881,0.4036,170.0,4.797,0.46,0.2,15.9,4.765000000000001,0.449,-0.08,3645.0,296.87683,41.080582,CANDIDATE,Kepler
12.43929428,0.0951,627.0,4.531,0.742,36.57,1.3,4.765000000000001,0.773,-0.08,4987.0,296.54752,44.941929,CONFIRMED,Kepler
7.62635494,0.0696,703.0,4.61,0.774,57.89,1.21,4.765000000000001,0.721,-0.1,4955.0,286.66296,47.4137,CONFIRMED,Kepler
8.710442022,0.08,760.0,4.575,0.9,78.75,3.61,4.765000000000001,0.809,-0.04,5416.0,296.62347,49.979172,CONFIRMED,Kepler
11.35010642,0.0796,403.0,4.734,0.522,6.25,1.75,4.765000000000001,0.514,0.4,3597.0,282.85992,42.66576,CONFIRMED,Kepler
109.4450597,0.4276,340.0,4.5,0.868,3.14,3.04,4.765000000000001,0.868,0.0,5403.0,294.08392,42.809589,CONFIRMED,Kepler
7.56052209,0.0761,914.0,4.503,1.026,164.9,2.4,4.765000000000001,0.94,-0.02,5895.0,283.84515,44.609089,CONFIRMED,Kepler
12.12401737,0.0965,675.0,4.469,0.813,48.98,2.37,4.765000000000001,0.87,0.16,5094.0,286.11536,37.966999,CONFIRMED,Kepler
9.38740646,0.077,575.0,4.656,0.71,25.83,1.69,4.765000000000001,0.646,-0.02,4500.0,295.22879,45.97102,CONFIRMED,Kepler
7.41556471,0.0658,622.0,4.656,0.71,35.37,0.79,4.765000000000001,0.646,-0.02,4500.0,295.22879,45.97102,CONFIRMED,Kepler
24.2101973,0.1459,451.0,4.589,0.704,9.8,1.5,4.765000000000001,0.706,-0.04,4650.0,285.75146,41.33564,CONFIRMED,Kepler
23.8990075,0.1685,823.0,3.914,1.115,108.3,3.26,4.765000000000001,1.93,0.1,5511.0,290.97934,47.988998,CONFIRMED,Kepler
6.22161107,0.0693,1101.0,4.417,1.148,348.15,1.59,4.765000000000001,1.097,-0.02,6277.0,293.19537,49.316502,CONFIRMED,Kepler
6.17998508,0.0615,814.0,4.551,0.811,104.06,2.12,4.765000000000001,0.791,-0.02,5149.0,293.05801,45.248821,CONFIRMED,Kepler
1.569066598,0.0269,1849.0,4.172,1.054,2763.39,1.68,4.765000000000001,1.395,0.12,5821.0,292.04437,46.329029,CONFIRMED,Kepler
9.59068586,0.0827,1087.0,3.904,0.819,329.34,3.93,4.765000000000001,1.673,-0.56,5476.0,284.09457,41.182819,CONFIRMED,Kepler
7.03932913,0.0734,1060.0,4.278,1.064,298.33,4.67,4.765000000000001,1.24,0.14,5846.0,295.8287,43.425491,CONFIRMED,Kepler
49.6075771,0.2508,402.0,4.592,0.858,6.17,2.12,4.765000000000001,0.774,0.0,5187.0,290.16525,49.923859,CONFIRMED,Kepler
16.84183355,0.1261,699.0,4.404,0.941,56.43,3.08,4.765000000000001,1.009,0.1,5602.0,299.25031,43.410439,CONFIRMED,Kepler
7.340714946,0.0801,1155.0,4.191,1.268,421.03,14.31,4.765000000000001,1.498,0.36,6056.0,293.09253,41.355518,CONFIRMED,Kepler
12.55111099,0.0896,480.0,4.669,0.609,12.56,1.34,4.765000000000001,0.598,-0.2,4213.0,292.28607,40.913589,CONFIRMED,Kepler
3.003879547,0.0439,1438.0,4.398,1.253,1011.87,10.96,4.765000000000001,1.172,0.21,6311.0,295.30753,38.881641,CONFIRMED,Kepler
24.0884178,0.1384,386.0,4.669,0.609,5.26,1.16,4.765000000000001,0.598,-0.2,4213.0,292.28607,40.913589,CONFIRMED,Kepler
12.75800092,0.1054,822.0,4.34,0.957,107.96,1.49,4.765000000000001,1.095,-0.02,5782.0,287.14066,47.115189,CONFIRMED,Kepler
5.47033376,0.0599,1090.0,4.34,0.957,334.27,1.15,4.765000000000001,1.095,-0.02,5782.0,287.14066,47.115189,CONFIRMED,Kepler
6.51112385,0.0698,1008.0,4.465,1.065,243.67,3.09,4.765000000000001,1.001,-0.02,6032.0,288.0119,46.117611,CONFIRMED,Kepler
23.85163321,0.1658,654.0,4.465,1.065,43.19,3.37,4.765000000000001,1.001,-0.02,6032.0,288.0119,46.117611,CONFIRMED,Kepler
2.714078374,0.0386,1301.0,4.461,1.038,675.86,1.38,4.765000000000001,0.992,0.12,5815.0,289.04221,42.882488,CONFIRMED,Kepler
122.8799543,0.4629,326.0,4.51,0.875,2.66,2.7,4.765000000000001,0.861,0.0,5413.0,295.18164,49.945782,CONFIRMED,Kepler
4.88753111,0.0574,1003.0,4.499,1.053,239.11,2.45,4.765000000000001,0.957,0.44,5568.0,291.71146,42.341499,CONFIRMED,Kepler
6.14728341,0.0611,770.0,4.598,0.806,83.18,0.79,4.765000000000001,0.746,0.0,4997.0,287.59009,51.06057,CONFIRMED,Kepler
2.800111267,0.0343,956.0,4.579,0.686,197.81,2.13,4.765000000000001,0.704,-0.2,4786.0,291.22433,45.778091,CONFIRMED,Kepler
34.3511339,0.2101,576.0,4.487,1.045,26.1,2.75,4.765000000000001,0.967,-0.14,6091.0,291.03363,42.26786,CONFIRMED,Kepler
3.413036353,0.0427,1200.0,4.314,0.888,490.24,6.62,4.765000000000001,1.087,0.18,5392.0,285.93069,39.098141,CONFIRMED,Kepler
3.00725068,0.0388,1122.0,4.587,0.873,373.99,1.56,4.765000000000001,0.781,-0.36,5667.0,293.20059,43.050041,CONFIRMED,Kepler
4.194496867,0.0419,577.0,4.747,0.555,26.2,1.57,4.765000000000001,0.522,0.26,3706.0,285.01309,40.220749,CONFIRMED,Kepler
6.35585682,0.0552,503.0,4.747,0.555,15.1,0.86,4.765000000000001,0.522,0.26,3706.0,285.01309,40.220749,CONFIRMED,Kepler
1.970340203,0.0303,1599.0,3.972,0.951,1540.07,3.97,4.765000000000001,1.667,0.56,4883.0,290.54855,38.495281,CONFIRMED,Kepler
5.05821338,0.0567,1168.0,3.972,0.951,439.8,10.69,4.765000000000001,1.667,0.56,4883.0,290.54855,38.495281,CONFIRMED,Kepler
26.85323647,0.162,544.0,4.455,0.786,20.77,2.65,4.765000000000001,0.869,-0.14,5329.0,291.5162,42.248192,CONFIRMED,Kepler
25.0985083,0.1654,656.0,4.34,0.957,43.84,1.59,4.765000000000001,1.095,-0.02,5782.0,287.14066,47.115189,CONFIRMED,Kepler
34.2685741,0.193,477.0,4.468,0.815,12.2,2.44,4.765000000000001,0.872,0.18,5083.0,289.19263,44.149319,CONFIRMED,Kepler
5.75321539,0.0633,920.0,4.51,1.017,169.44,3.14,4.765000000000001,0.929,0.48,5445.0,297.40155,46.824001,CONFIRMED,Kepler
5.50860699,0.0585,934.0,4.489,0.877,179.62,1.49,4.765000000000001,0.883,0.0,5448.0,289.29626,46.457951,CONFIRMED,Kepler
18.93055119,0.137,766.0,3.987,0.955,81.42,4.41,4.765000000000001,1.643,0.36,5015.0,290.24805,44.435242,CONFIRMED,Kepler
42.94386258,0.2238,520.0,4.4,0.808,17.26,41.62,4.765000000000001,0.94,-0.42,5750.0,290.16513,51.467258,CANDIDATE,Kepler
22.06402,0.1624,712.0,4.432,1.174,60.81,2.67,4.765000000000001,1.09,0.07,6232.0,298.49329,47.013039,CONFIRMED,Kepler
5.756245244,0.0582,773.0,4.605,0.794,84.16,2.24,4.765000000000001,0.734,0.0,4931.0,280.92612,44.087929,CONFIRMED,Kepler
148.4601819,0.5238,285.0,4.548,0.868,1.56,3.61,4.765000000000001,0.821,0.16,5159.0,298.97217,44.132381,CONFIRMED,Kepler
0.934885365,0.0184,2080.0,3.909,0.953,4435.29,3.21,4.765000000000001,1.795,0.56,4777.0,298.3266,45.31551,CONFIRMED,Kepler
25.7626846,0.1709,633.0,4.381,1.002,37.99,2.66,4.765000000000001,1.069,0.14,5739.0,285.79947,42.811779,CONFIRMED,Kepler
11.0317836,0.0971,840.0,4.381,1.002,117.67,1.45,4.765000000000001,1.069,0.14,5739.0,285.79947,42.811779,CONFIRMED,Kepler
4.12511935,0.049,1016.0,4.565,0.928,252.18,0.88,4.765000000000001,0.83,-0.1,5598.0,295.94641,42.65892,CONFIRMED,Kepler
4.22464216,0.0546,1279.0,4.408,1.213,631.55,4.31,4.765000000000001,1.14,0.07,6343.0,294.69772,38.364159,CONFIRMED,Kepler
13.12162167,0.1123,913.0,4.265,1.094,164.48,1.99,4.765000000000001,1.277,0.0,6140.0,292.42108,37.682819,CONFIRMED,Kepler
49.6220669,0.2726,546.0,4.331,1.097,20.99,3.33,4.765000000000001,1.184,0.16,5938.0,286.71072,43.043449,CONFIRMED,Kepler
8.08801663,0.0753,792.0,4.494,0.87,92.93,2.94,4.765000000000001,0.874,0.14,5269.0,300.37128,46.408279,CONFIRMED,Kepler
11.55103848,0.1005,845.0,4.395,1.014,120.76,2.17,4.765000000000001,1.058,0.0,5907.0,294.61301,45.060169,CONFIRMED,Kepler
4.469754641,0.0535,1103.0,4.507,1.021,350.69,2.26,4.765000000000001,0.934,-0.12,5988.0,289.2489,47.650101,CONFIRMED,Kepler
15.77382794,0.1291,955.0,4.129,1.15,196.14,2.72,4.765000000000001,1.531,-0.06,6283.0,288.41769,46.590431,CONFIRMED,Kepler
6.56226483,0.0732,1290.0,4.005,1.212,654.67,3.07,4.765000000000001,1.812,0.24,5878.0,296.06433,45.428619,CONFIRMED,Kepler
20.67876365,0.1518,749.0,4.266,1.088,74.36,2.42,4.765000000000001,1.272,0.16,5865.0,290.23764,41.331379,CONFIRMED,Kepler
50.79034648,0.2776,612.0,4.185,1.102,33.12,10.6,4.765000000000001,1.406,-0.06,6163.0,288.79303,48.04023,CONFIRMED,Kepler
9.59993246,0.091,967.0,4.266,1.088,206.91,2.08,4.765000000000001,1.272,0.16,5865.0,290.23764,41.331379,CONFIRMED,Kepler
2.0248205,0.0322,1625.0,4.266,1.088,1652.5,1.01,4.765000000000001,1.272,0.16,5865.0,290.23764,41.331379,CONFIRMED,Kepler
201.118319,0.6559,300.0,4.447,0.929,1.92,2.28,4.765000000000001,0.954,0.0,5646.0,283.11377,48.13139,CONFIRMED,Kepler
24.7577652,0.1688,644.0,4.487,1.043,40.74,2.44,4.765000000000001,0.966,-0.16,6106.0,293.88177,49.683151,CONFIRMED,Kepler
12.7983174,0.1072,908.0,4.115,1.0,160.33,2.88,4.765000000000001,1.451,0.16,5592.0,289.19958,49.305721,CONFIRMED,Kepler
10.13200555,0.0756,574.0,4.689,0.561,25.66,1.67,4.765000000000001,0.561,-1.08,4777.0,288.66891,39.824009,CONFIRMED,Kepler
38.505224,0.2159,532.0,4.504,0.904,18.98,2.45,4.765000000000001,0.881,-0.42,5974.0,281.66299,47.568581,CONFIRMED,Kepler
4.6126736,0.0559,1294.0,4.265,1.094,663.8,1.6,4.765000000000001,1.277,0.0,6140.0,292.42108,37.682819,CONFIRMED,Kepler
8.67890312,0.0805,905.0,4.308,0.924,158.43,2.56,4.765000000000001,1.116,0.16,5509.0,294.15271,38.23304,CONFIRMED,Kepler
39.3135699,0.227,540.0,4.509,1.008,20.04,2.07,4.765000000000001,0.925,-0.22,6060.0,289.06433,47.11742,CONFIRMED,Kepler
5.94565516,0.0536,568.0,4.7,0.581,24.71,1.12,4.765000000000001,0.564,-0.06,3974.0,284.47653,46.252579,CONFIRMED,Kepler
1.52373073,0.0208,818.0,4.736,0.516,105.95,1.26,4.765000000000001,0.51,0.0,3746.0,287.50116,47.469269,CONFIRMED,Kepler
4.225384543,0.0516,1111.0,4.403,1.025,360.46,9.0,4.765000000000001,1.054,0.42,5574.0,287.13058,42.350151,CONFIRMED,Kepler
60.0853848,0.3148,485.0,4.459,1.149,13.07,2.4,4.765000000000001,1.047,0.21,6028.0,285.10406,45.008171,CONFIRMED,Kepler
43.0343364,0.2327,484.0,4.476,0.906,13.01,2.5,4.765000000000001,0.911,0.0,5550.0,296.95886,46.394131,CONFIRMED,Kepler
46.2991052,0.2436,592.0,4.035,0.898,29.04,4.33,4.765000000000001,1.507,-0.06,5396.0,297.07861,49.502079,CONFIRMED,Kepler
88.6440015,0.3815,391.0,4.471,0.941,5.51,2.51,4.765000000000001,0.934,0.0,5661.0,292.0134,49.019119,CONFIRMED,Kepler
35.01190875,0.2124,603.0,4.332,1.041,31.35,2.97,4.765000000000001,1.153,0.1,5872.0,291.53439,47.0425,CONFIRMED,Kepler
16.57099265,0.121,614.0,4.589,0.865,33.53,2.03,4.765000000000001,0.779,-0.22,5483.0,285.12204,44.1106,CONFIRMED,Kepler
16.00496657,0.1396,1040.0,4.029,1.412,276.53,3.71,4.765000000000001,1.904,0.12,6384.0,292.75732,43.42691,CONFIRMED,Kepler
1.954525966,0.0307,1540.0,4.331,1.01,1331.18,2.38,4.765000000000001,1.136,0.16,5741.0,294.61365,45.984619,CONFIRMED,Kepler
15.09521323,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,294.61365,45.984619,CONFIRMED,Kepler
7.23400381,0.0702,831.0,4.523,0.879,112.48,1.78,4.765000000000001,0.85,0.0,5411.0,283.46936,40.13261,CONFIRMED,Kepler
6.77408984,0.0741,1058.0,4.433,1.18,295.82,2.5,4.765000000000001,1.092,0.07,6246.0,293.14447,46.666241,CONFIRMED,Kepler
20.172024672,0.1353,564.0,4.474,0.811,24.0,6.24,4.765000000000001,0.864,0.18,5064.0,299.21317,41.424831,CONFIRMED,Kepler
26.41044199,0.1616,512.0,4.613,0.815,16.27,2.45,4.765000000000001,0.734,-0.38,5448.0,284.18329,45.0741,CONFIRMED,Kepler
8.27745764,0.077,1088.0,3.884,0.887,331.35,2.46,4.765000000000001,1.781,-0.16,5129.0,297.02109,41.377171,CONFIRMED,Kepler
14.37504582,0.1167,786.0,4.403,1.023,90.16,2.05,4.765000000000001,1.053,0.0,5931.0,296.75574,46.998291,CONFIRMED,Kepler
6.31219171,0.0695,1096.0,4.426,1.124,342.04,2.17,4.765000000000001,1.075,-0.12,6322.0,292.13525,37.889622,CONFIRMED,Kepler
147.97391,0.5302,329.0,4.44,0.905,2.78,3.33,4.765000000000001,0.95,0.0,5578.0,292.59164,38.399658,CONFIRMED,Kepler
13.24503482,0.1092,887.0,4.147,0.988,146.31,1.77,4.765000000000001,1.39,0.12,5636.0,299.5495,45.769749,CONFIRMED,Kepler
77.2550726,0.3781,548.0,4.255,1.212,21.37,3.7,4.765000000000001,1.356,-0.16,6564.0,296.46448,49.182907,CONFIRMED,Kepler
3.85690686,0.0466,972.0,4.574,0.902,210.44,0.93,4.765000000000001,0.813,0.12,5272.0,289.44452,41.31776,CONFIRMED,Kepler
116.3311739,0.4451,323.0,4.533,0.868,2.59,3.26,4.765000000000001,0.835,0.0,5354.0,290.14432,44.04995,CONFIRMED,Kepler
86.049055,0.3792,410.0,4.432,0.981,6.68,2.06,4.765000000000001,0.997,0.07,5733.0,290.14432,44.04995,CONFIRMED,Kepler
6.31943553,0.0658,986.0,4.397,0.949,223.15,2.71,4.765000000000001,1.022,0.06,5670.0,291.55695,39.227291,CONFIRMED,Kepler
12.20951755,0.1021,791.0,4.397,0.949,92.68,2.61,4.765000000000001,1.022,0.06,5670.0,291.55695,39.227291,CONFIRMED,Kepler
3.07644709,0.0407,1253.0,4.397,0.949,583.25,1.61,4.765000000000001,1.022,0.06,5670.0,291.55695,39.227291,CONFIRMED,Kepler
2.11913005,0.0356,2090.0,3.813,1.339,4512.1,1.35,4.765000000000001,2.377,0.16,5799.0,294.2869,40.21381,CANDIDATE,Kepler
68.958447,0.3183,402.0,4.497,0.902,6.17,1.11,4.765000000000001,0.888,0.06,5455.0,293.6792,46.85276,CONFIRMED,Kepler
18.79591276,0.1431,852.0,4.185,1.102,124.64,7.39,4.765000000000001,1.406,-0.06,6163.0,288.79303,48.04023,CONFIRMED,Kepler
47.76397728,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,296.98605,42.72998,CANDIDATE,Kepler
63.0380366,0.3076,465.0,4.411,0.976,11.1,2.59,4.765000000000001,1.019,0.0,5798.0,283.80954,41.041241,CONFIRMED,Kepler
9.69315023,0.0894,1017.0,4.108,1.014,253.08,1.89,4.765000000000001,1.472,0.1,5683.0,290.06049,47.16396,CONFIRMED,Kepler
8.48031229,0.0809,952.0,4.364,0.982,193.86,2.58,4.765000000000001,1.078,-0.08,5910.0,298.83334,46.65453,CANDIDATE,Kepler
56.1886436,0.2939,503.0,4.327,1.071,15.13,2.56,4.765000000000001,1.176,0.34,5700.0,288.64627,50.788979,CONFIRMED,Kepler
6.92101452,0.059,619.0,4.661,0.571,34.85,1.48,4.765000000000001,0.585,-0.6,4461.0,281.89835,42.165791,CONFIRMED,Kepler
3.27344784,0.0349,625.0,4.769,0.528,36.05,0.81,4.765000000000001,0.496,0.0,3758.0,287.34674,47.772961,CONFIRMED,Kepler
15.3789014,0.1313,1039.0,3.877,1.276,275.53,2.94,4.765000000000001,2.153,0.18,5817.0,282.92499,48.626389,CONFIRMED,Kepler
134.4785189,0.5135,412.0,4.185,0.996,6.81,10.52,4.765000000000001,1.336,0.02,5791.0,289.34143,46.988239,CONFIRMED,Kepler
5.007414194,0.058,1114.0,4.417,1.034,363.75,8.8,4.765000000000001,1.042,0.0,5957.0,297.64606,47.167488,CONFIRMED,Kepler
24.68662378,0.1633,1149.0,2.996,0.95,412.55,48.04,4.765000000000001,5.132,0.14,4648.0,294.207,38.22345,CANDIDATE,Kepler
98.7179332,0.3982,360.0,4.583,0.871,3.97,6.99,4.765000000000001,0.786,-0.46,5808.0,287.95657,41.130329,CONFIRMED,Kepler
71.52543938,0.3091,340.0,4.542,0.769,3.15,5.76,4.765000000000001,0.778,0.12,4855.0,287.73755,38.114559,CONFIRMED,Kepler
17.50441726,0.1289,824.0,4.16,0.933,108.78,3.56,4.765000000000001,1.329,-0.18,5815.0,292.16617,38.739052,CONFIRMED,Kepler
1.72086129,0.0287,1647.0,4.297,1.068,1743.61,13.25,4.765000000000001,1.215,0.26,5742.0,286.11032,43.680962,CONFIRMED,Kepler
56.4349933,0.276,465.0,4.381,0.88,11.04,2.37,4.765000000000001,1.001,0.0,5534.0,293.09399,42.896431,CONFIRMED,Kepler
33.7888028,0.2127,611.0,4.436,1.122,33.01,2.71,4.765000000000001,1.062,-0.02,6202.0,285.66711,48.719559,CONFIRMED,Kepler
3.215109385,0.0418,1155.0,4.472,0.942,421.21,1.54,4.765000000000001,0.934,0.12,5541.0,289.43811,39.270359,CONFIRMED,Kepler
